City,Region,Country,ParentLocation,AirQuality,WaterPollution
Pavlodar,Pavlodar Region,Kazakhstan,Europe,0,75
Kufstein,Tyrol,Austria,Europe,87.5,50
Baden bei Wien,Lower Austria,Austria,Europe,87.5,50
Atyrau,Atyrau Region,Kazakhstan,Europe,28.57142857,60.71428571
Klosterneuburg,Lower Austria,Austria,Europe,62.5,50
Wolfsberg,Carinthia,Austria,Europe,100,50
Barakaldo,Basque Autonomous Community,Spain,Europe,87.5,50
Leonding,Upper Austria,Austria,Europe,100,0
Benidorm,Community of Valencia,Spain,Europe,80.55555556,50
Kostanay,Kostanay Region,Kazakhstan,Europe,0,75
Tulln an der Donau,Lower Austria,Austria,Europe,87.5,50
Schwechat,Lower Austria,Austria,Europe,87.5,50
Andover,England,United Kingdom,Europe,92.5,25
Kronach,Bavaria,Germany,Europe,87.5,50
Knittelfeld,Styria,Austria,Europe,75,50
Wrexham,Wales,United Kingdom,Europe,83.33333333,0
Ekibastuz,Pavlodar Region,Kazakhstan,Europe,25,50
Tubize,Wallonia,Belgium,Europe,100,0
Bad Arolsen,Hesse,Germany,Europe,100,50
Bauska,,Latvia,Europe,75,50
Humenne,Presov Region,Slovakia,Europe,62.5,25
Uherske Hradiste,,Czech Republic,Europe,45,0
Tottenham,England,United Kingdom,Europe,30,20
Vila Real,Vila Real,Portugal,Europe,100,6.25
Chaves,Vila Real,Portugal,Europe,100,25
Clausthal-Zellerfeld,Lower Saxony,Germany,Europe,100,50
Veurne,Flemish Region,Belgium,Europe,87.5,50
Rochester,England,United Kingdom,Europe,95.83333333,0
Vsetin,,Czech Republic,Europe,62.5,50
Bad Waldsee,Baden-Wurttemberg,Germany,Europe,100,50
Naxos,,Greece,Europe,100,50
Weilheim in Oberbayern,Bavaria,Germany,Europe,100,50
Portimao,,Portugal,Europe,90,35
Royal Leamington Spa,England,United Kingdom,Europe,92.85714286,0
Dunakeszi,Pest County,Hungary,Europe,50,0
Warwick,England,United Kingdom,Europe,89.28571429,25
Yeovil,England,United Kingdom,Europe,62.5,37.5
Vila Nova de Famalicao,Braga,Portugal,Europe,100,50
Buckow,Brandenburg,Germany,Europe,87.5,50
Pila,Greater Poland Voivodeship,Poland,Europe,53.125,0
Annan,Scotland,United Kingdom,Europe,50,50
Kos,,Greece,Europe,100,25
Senta,,Serbia,Europe,25,75
Kilmarnock,Scotland,United Kingdom,Europe,75,16.66666667
Telford,England,United Kingdom,Europe,90.625,31.25
Mariapocs,Szabolcs-Szatmar-Bereg County,Hungary,Europe,100,0
Stara Pazova,,Serbia,Europe,62.5,50
Nachod,,Czech Republic,Europe,100,50
Spisska Stara Ves,Presov Region,Slovakia,Europe,12.5,50
Ialoveni,Ialoveni District,Moldova,Europe,25,75
Sinop,Sinop Province,Turkey,Europe,0,75
Kamez,Tirana County,Albania,Europe,50,100
Stara Lubovna,Presov Region,Slovakia,Europe,100,75
Tenterden,England,United Kingdom,Europe,100,0
Louny,,Czech Republic,Europe,50,0
Raahe,,Finland,Europe,100,50
Tomar,Santarem,Portugal,Europe,100,75
Kapfenberg,Styria,Austria,Europe,75,0
Killarney,,Ireland,Europe,91.66666667,25
Puerto de la Cruz,Canary Islands,Spain,Europe,100,62.5
Falkirk,Scotland,United Kingdom,Europe,100,0
Hollabrunn,Lower Austria,Austria,Europe,87.5,50
Kraslava,Kraslava Municipality,Latvia,Europe,50,50
Poltsamaa,Jogeva County,Estonia,Europe,100,0
Permet,Gjirokaster County,Albania,Europe,100,0
Skarzysko-Kamienna,Swietokrzyskie Voivodeship,Poland,Europe,62.5,50
Longford,Leinster,Ireland,Europe,100,50
Arrecife,Canary Islands,Spain,Europe,80,0
Crewe,England,United Kingdom,Europe,100,0
Tapa,Laane-Viru County,Estonia,Europe,100,50
Dumfries,Scotland,United Kingdom,Europe,100,0
Wicklow,Leinster,Ireland,Europe,100,50
Peristeri,Attica Region,Greece,Europe,62.5,50
Bolnisi,Kvemo Kartli,Georgia,Europe,0,100
Newbury,England,United Kingdom,Europe,100,0
Mielec,Podkarpackie Voivodeship,Poland,Europe,50,50
Landeck,Tyrol,Austria,Europe,87.5,50
Weymouth,England,United Kingdom,Europe,100,0
Worthing,England,United Kingdom,Europe,75,31.25
Wejherowo,Pomeranian Voivodeship,Poland,Europe,87.5,50
Arlon,Wallonia,Belgium,Europe,100,50
Gravesend,England,United Kingdom,Europe,0,100
Trebinje,Republika Srpska,Bosnia and Herzegovina,Europe,100,37.5
Tamworth,England,United Kingdom,Europe,75,0
Paracin,Pomoravlje District,Serbia,Europe,75,25
Arundel,England,United Kingdom,Europe,75,0
Jaroslaw,Podkarpackie Voivodeship,Poland,Europe,25,50
Ashford,England,United Kingdom,Europe,50,0
Sokolov,,Czech Republic,Europe,100,50
Chatham,England,United Kingdom,Europe,80,37.5
Eastleigh,England,United Kingdom,Europe,0,25
Lagos,,Portugal,Europe,75,75
Kedainiai,,Lithuania,Europe,60,0
Ylivieska,,Finland,Europe,100,0
Velky Meder,Trnava Region,Slovakia,Europe,75,50
Ballsh,Fier County,Albania,Europe,0,62.5
Jonava,,Lithuania,Europe,50,100
Scarborough,England,United Kingdom,Europe,100,25
Saldus,,Latvia,Europe,100,0
Naousa,,Greece,Europe,100,0
Chios,North Aegean Region,Greece,Europe,87.5,87.5
Maynooth,Leinster,Ireland,Europe,50,58.33333333
Senica,Trnava Region,Slovakia,Europe,62.5,50
Vila Real de Santo Antonio,,Portugal,Europe,75,50
Stalowa Wola,Podkarpackie Voivodeship,Poland,Europe,25,25
Gulbene,Gulbene Municipality,Latvia,Europe,100,0
Partizanske,Trencin Region,Slovakia,Europe,50,50
Budaors,Pest County,Hungary,Europe,75,0
Svitavy,,Czech Republic,Europe,62.5,50
Askim,Viken,Norway,Europe,100,50
Rujiena,Rujiena Municipality,Latvia,Europe,100,0
Milovice,,Czech Republic,Europe,90,0
Klaipeda,,Lithuania,Europe,75,33.33333333
Wallasey,England,United Kingdom,Europe,100,25
Prijepolje,Zlatibor District,Serbia,Europe,0,50
Laitila,,Finland,Europe,100,50
Basingstoke,England,United Kingdom,Europe,100,0
Bochnia,Lesser Poland Voivodeship,Poland,Europe,60,0
Chesterfield,England,United Kingdom,Europe,87.5,16.66666667
Krosno,Podkarpackie Voivodeship,Poland,Europe,62.5,50
Halifax,England,United Kingdom,Europe,81.25,50
Beroun,,Czech Republic,Europe,62.5,50
Hnusta,Banska Bystrica Region,Slovakia,Europe,62.5,50
Naujoji Akmene,,Lithuania,Europe,62.5,50
Sannicolau Mare,Timi? County,Romania,Europe,75,50
Malacky,Bratislava Region,Slovakia,Europe,87.5,50
Gizycko,Warmian-Masurian Voivodeship,Poland,Europe,100,50
Mustvee,Jogeva County,Estonia,Europe,100,50
Crawley,England,United Kingdom,Europe,50,0
Taunton,England,United Kingdom,Europe,50,50
Weston-super-Mare,England,United Kingdom,Europe,68.75,0
Ramat HaSharon,Tel Aviv District,Israel,Europe,25,75
Jelsava,Banska Bystrica Region,Slovakia,Europe,50,50
Joniskis,,Lithuania,Europe,87.5,50
Livingston,Scotland,United Kingdom,Europe,66.66666667,25
Jaslo,Podkarpackie Voivodeship,Poland,Europe,62.5,50
Szczecinek,West Pomeranian Voivodeship,Poland,Europe,75,50
Covilha,Castelo Branco,Portugal,Europe,95.83333333,0
Koprivnice,,Czech Republic,Europe,75,50
Mora,Dalarna County,Sweden,Europe,75,0
Harlow,England,United Kingdom,Europe,50,0
Soroca,Soroca District,Moldova,Europe,75,75
Dartford,England,United Kingdom,Europe,50,75
Slonim,Grodno Region,Belarus,Europe,62.5,12.5
Bolungarvik,,Iceland,Europe,100,0
Iernut,Mure? County,Romania,Europe,87.5,75
Ostroda,Warmian-Masurian Voivodeship,Poland,Europe,62.5,50
Wyszkow,Masovian Voivodeship,Poland,Europe,100,50
Scunthorpe,England,United Kingdom,Europe,75,25
Bridport,England,United Kingdom,Europe,100,0
Rumelange,,Luxembourg,Europe,62.5,50
Modrice,,Czech Republic,Europe,12.5,50
Torres Vedras,Lisbon,Portugal,Europe,87.5,75
Vila Franca de Xira,Lisbon,Portugal,Europe,87.5,12.5
Kildare,Leinster,Ireland,Europe,100,100
Gedera,Central District,Israel,Europe,12.5,50
Oeiras,Lisbon,Portugal,Europe,81.25,18.75
Oban,Scotland,United Kingdom,Europe,100,0
Koscierzyna,Pomeranian Voivodeship,Poland,Europe,62.5,50
Bildudalur,,Iceland,Europe,0,100
Newbridge,Leinster,Ireland,Europe,50,0
Chesham,England,United Kingdom,Europe,75,50
Krasnik,Lublin Voivodeship,Poland,Europe,50,50
Nisko,Podkarpackie Voivodeship,Poland,Europe,62.5,50
Morecambe,England,United Kingdom,Europe,100,25
Nikaia,Attica Region,Greece,Europe,33.33333333,0
Konstancin-Jeziorna,Masovian Voivodeship,Poland,Europe,35,45.83333333
Chrudim,,Czech Republic,Europe,100,50
Litvinov,,Czech Republic,Europe,62.5,50
Trinec,,Czech Republic,Europe,50,50
Lousada,Porto,Portugal,Europe,75,50
Swords,,Ireland,Europe,50,0
Malahide,,Ireland,Europe,75,25
Polaniec,Swietokrzyskie Voivodeship,Poland,Europe,50,50
Sao Bras de Alportel,,Portugal,Europe,100,50
Stockton-on-Tees,England,United Kingdom,Europe,100,50
Encamp,Encamp,Andorra,Europe,50,25
Maia,Porto,Portugal,Europe,89.28571429,0
Seixal,Setubal,Portugal,Europe,37.5,50
Broumov,,Czech Republic,Europe,75,50
Grays,England,United Kingdom,Europe,0,100
Chalandri,Attica Region,Greece,Europe,75,0
Opoczno,Lodz Voivodeship,Poland,Europe,0,75
Corby,England,United Kingdom,Europe,65,25
Listowel,,Ireland,Europe,100,0
Cumbernauld,Scotland,United Kingdom,Europe,87.5,0
Criuleni,Criuleni District,Moldova,Europe,50,75
Buckie,Scotland,United Kingdom,Europe,75,0
Humpolec,,Czech Republic,Europe,100,50
Vlasim,,Czech Republic,Europe,100,50
Burton upon Trent,England,United Kingdom,Europe,0,25
Wokingham,England,United Kingdom,Europe,91.66666667,0
Goole,England,United Kingdom,Europe,25,50
Temirtau,Karaganda Region,Kazakhstan,Europe,0,75
Queluz,Lisbon,Portugal,Europe,50,0
Roznov pod Radhostem,,Czech Republic,Europe,100,50
Clitheroe,England,United Kingdom,Europe,100,0
Otrokovice,,Czech Republic,Europe,75,50
Deal,England,United Kingdom,Europe,50,25
Rymarov,,Czech Republic,Europe,87.5,50
Bilovec,,Czech Republic,Europe,62.5,50
Cholpon-Ata,Issyk-Kul Region,Kyrgyzstan,Europe,75,50
Samos,North Aegean Region,Greece,Europe,100,0
Rio Tinto,Porto,Portugal,Europe,100,75
Clifden,Connacht,Ireland,Europe,100,50
Harstad,Troms og Finnmark fylke,Norway,Europe,100,75
Cuevas del Almanzora,Andalusia,Spain,Europe,62.5,50
Claremorris,Connacht,Ireland,Europe,100,0
Metsamor,Armavir Region,Armenia,Europe,0,50
Twickenham,England,United Kingdom,Europe,87.5,12.5
Ohrid,Ohrid Municipality,North Macedonia,Europe,82.14285714,28.33333333
Lomnice nad Popelkou,,Czech Republic,Europe,75,50
Romford,England,United Kingdom,Europe,75,0
Newcastle upon Tyne,England,United Kingdom,Europe,73.14814815,20.23809524
Knutsford,England,United Kingdom,Europe,100,0
Hella,,Iceland,Europe,100,0
Rio de Mouro,Lisbon,Portugal,Europe,100,50
Worcester,England,United Kingdom,Europe,83.33333333,16.66666667
Panevezys,,Lithuania,Europe,70,40
Kretinga,,Lithuania,Europe,75,50
Lisburn,Northern Ireland,United Kingdom,Europe,75,25
Vieira de Leiria,Leiria,Portugal,Europe,87.5,50
Ustrzyki Dolne,Podkarpackie Voivodeship,Poland,Europe,70,0
Kareli,Shida Kartli,Georgia,Europe,0,50
Hounslow,England,United Kingdom,Europe,0,50
Torpoint,England,United Kingdom,Europe,100,50
Palanga,,Lithuania,Europe,100,50
Litija,Litija Municipality,Slovenia,Europe,50,0
Croydon,England,United Kingdom,Europe,45,45
Telsiai,,Lithuania,Europe,50,75
Banstead,England,United Kingdom,Europe,100,0
Ilford,England,United Kingdom,Europe,0,25
Kingston upon Thames,England,United Kingdom,Europe,81.25,33.33333333
Chafford Hundred,England,United Kingdom,Europe,82.14285714,50
Pardes Hanna-Karkur,,Israel,Europe,25,50
Arendal,Agder,Norway,Europe,87.5,0
Braga,Braga,Portugal,Europe,85.29411765,25
Leiria,Leiria,Portugal,Europe,89.28571429,28.57142857
Matosinhos,Porto,Portugal,Europe,37.5,62.5
Kristiansund,More og Romsdal,Norway,Europe,75,0
Hamar,Innlandet,Norway,Europe,95,0
Lillehammer,Innlandet,Norway,Europe,85,75
Kocaeli,Kocaeli Province,Turkey,Europe,22.72727273,62.5
Sakarya,,Turkey,Europe,41.66666667,0
Kaunas,,Lithuania,Europe,73.27586207,24
Innopolis,Republic of Tatarstan,Russia,Europe,100,0
Gjovik,Innlandet,Norway,Europe,100,50
Ribeseya,Asturias,Spain,Europe,100,50
Bridgend,Wales,United Kingdom,Europe,75,75
Fredrikstad,Viken,Norway,Europe,100,50
Haugesund,Rogaland,Norway,Europe,95,5
Molde,More og Romsdal,Norway,Europe,93.75,18.75
Sarpsborg,Viken,Norway,Europe,90,0
Solna,Stockholm County,Sweden,Europe,58.33333333,25
Bacau,Bacau County,Romania,Europe,67.30769231,50
Elverum,Innlandet,Norway,Europe,100,12.5
Aarschot,Flemish Region,Belgium,Europe,75,41.66666667
Skien,Vestfold og Telemark,Norway,Europe,85.71428571,8.333333333
Horten,Vestfold og Telemark,Norway,Europe,100,0
Guadalajara,Castile-La Mancha,Spain,Europe,75,75
Kocevje,Municipality of Kocevje,Slovenia,Europe,100,50
Sandefjord,Vestfold og Telemark,Norway,Europe,75,25
Moss,Viken,Norway,Europe,80,75
Croton,,Italy,Europe,62.5,50
Sandnes,Rogaland,Norway,Europe,62.5,37.5
Drammen,Vestfold og Telemark,Norway,Europe,77.77777778,5
Sint-Truiden,Flemish Region,Belgium,Europe,50,50
San Cristobal de La Laguna,Canary Islands,Spain,Europe,80,100
Dudelange,,Luxembourg,Europe,66.66666667,62.5
Benevento,Campania,Italy,Europe,45,75
Oviedo,Asturias,Spain,Europe,67.85714286,25
Spa,Wallonia,Belgium,Europe,100,50
Mechelen,Flemish Region,Belgium,Europe,60.71428571,25
Ostend,Flemish Region,Belgium,Europe,37.5,50
Kortrijk,Flemish Region,Belgium,Europe,70.83333333,62.5
Hasselt,Flemish Region,Belgium,Europe,75,25
Genk,Flemish Region,Belgium,Europe,62.5,50
Talavera de la Reina,Castile-La Mancha,Spain,Europe,91.66666667,50
Las Palmas de Gran Canaria,Canary Islands,Spain,Europe,70.45454545,48.61111111
Santander,Cantabria,Spain,Europe,83.33333333,10.71428571
Santiago de Compostela,Galicia,Spain,Europe,95.83333333,37.5
Leon,Castile and Leon,Spain,Europe,83.33333333,31.25
Getafe,Community of Madrid,Spain,Europe,45.83333333,0
Ponferrada,Castile and Leon,Spain,Europe,100,50
Santa Cruz de Tenerife,Canary Islands,Spain,Europe,80,46.42857143
Kristiansand,Agder,Norway,Europe,93.75,9.375
Stavanger,Rogaland,Norway,Europe,92.1875,15.51724138
Antwerp,Flemish Region,Belgium,Europe,36.5,40.76086957
Beringen,Flemish Region,Belgium,Europe,0,100
Damme,Flemish Region,Belgium,Europe,87.5,50
Verviers,Wallonia,Belgium,Europe,62.5,50
Waregem,Flemish Region,Belgium,Europe,100,50
Nivelles,Wallonia,Belgium,Europe,100,50
Arcos de Valdevez,Viana do Castelo,Portugal,Europe,100,0
Aranjuez,Community of Madrid,Spain,Europe,100,0
Huesca,Aragon,Spain,Europe,100,50
Sagunto,Community of Valencia,Spain,Europe,100,50
Zaragoza,Aragon,Spain,Europe,80.55555556,32.14285714
Erfurt,Thuringia,Germany,Europe,85,50
Garmisch-Partenkirchen,Bavaria,Germany,Europe,100,50
Loures,,Portugal,Europe,100,50
Mouscron,Wallonia,Belgium,Europe,55,75
Tromso,Troms og Finnmark fylke,Norway,Europe,83.92857143,20
Alesund,More og Romsdal,Norway,Europe,95,75
Vila do Conde,,Portugal,Europe,100,50
Alges,Lisbon,Portugal,Europe,100,75
Tournai,Wallonia,Belgium,Europe,60.71428571,58.33333333
Avila,Castile and Leon,Spain,Europe,87.5,50
Teruel,Aragon,Spain,Europe,100,50
Ciudad Real,Castile-La Mancha,Spain,Europe,82.14285714,0
Palencia,Castile and Leon,Spain,Europe,79.16666667,37.5
Cordoba,Andalusia,Spain,Europe,85.71428571,8.333333333
Vic,Catalonia,Spain,Europe,100,0
Segovia,Castile and Leon,Spain,Europe,100,0
Zamora city,Castile and Leon,Spain,Europe,100,50
Ahmedabad,Gujarat,India,South-East Asia,32.96296296,66.9921875
Jamnagar,Gujarat,India,South-East Asia,34.48275862,58.33333333
Mumbai,Maharashtra,India,South-East Asia,25.16025641,75.32537961
Kolkata,West Bengal,India,South-East Asia,25.93457944,68.26923077
Chennai,Tamil Nadu,India,South-East Asia,35.88435374,73.07017544
Delhi,,India,South-East Asia,11.8441358,77.41679873
Dhaka,Dhaka Division,Bangladesh,South-East Asia,14.96815287,78.25342466
Hyderabad,Telangana,India,South-East Asia,31.49253731,70.10703364
Nagpur,Maharashtra,India,South-East Asia,46.61016949,69.44444444
Pune,Maharashtra,India,South-East Asia,39.10788382,71.86147186
Kochi,Kerala,India,South-East Asia,36.5625,68.40277778
Bangkok,,Thailand,South-East Asia,26.85185185,70.83333333
Kathmandu,Bagmati,Nepal,South-East Asia,11.46341463,80.45685279
Jakarta,,Indonesia,South-East Asia,22.265625,77.1
Surat,Gujarat,India,South-East Asia,46.3592233,61.96808511
Surakarta,Central Java,Indonesia,South-East Asia,55,55
Siliguri,West Bengal,India,South-East Asia,40,67
Durgapur,West Bengal,India,South-East Asia,12.5,50
Banda Aceh,Aceh,Indonesia,South-East Asia,71.42857143,12.5
Binjai,North Sumatra,Indonesia,South-East Asia,75,0
Medan,North Sumatra,Indonesia,South-East Asia,20.83333333,43.33333333
Pematangsiantar,North Sumatra,Indonesia,South-East Asia,100,0
Pokhara,,Nepal,South-East Asia,65.47619048,71.42857143
Lalitpur,Bagmati,Nepal,South-East Asia,20.45454545,65
Padang,West Sumatra,Indonesia,South-East Asia,68.75,25
Yogyakarta City,Special Region of Yogyakarta,Indonesia,South-East Asia,45.65217391,57.29166667
Jambi,Jambi,Indonesia,South-East Asia,87.5,12.5
Pekanbaru,Riau,Indonesia,South-East Asia,80,25
Palembang,South Sumatra,Indonesia,South-East Asia,75,0
Bandar Lampung,Lampung,Indonesia,South-East Asia,62.5,40
Biratnagar,Province No. 1,Nepal,South-East Asia,40,50
Dharan,Province No. 1,Nepal,South-East Asia,75,50
Thimphu,Thimphu District,Bhutan,South-East Asia,44.64285714,60
Dili,Dili municipality,Timor-Leste,South-East Asia,59.375,62.5
Male,Kaafu Atoll,Maldives,South-East Asia,35.57692308,87.5
Erode,Tamil Nadu,India,South-East Asia,50,61.11111111
Salem,Tamil Nadu,India,South-East Asia,48.80952381,64.28571429
Coimbatore,Tamil Nadu,India,South-East Asia,50,65.74074074
Mysore,Karnataka,India,South-East Asia,51.5625,62.5
Batam,Riau Islands,Indonesia,South-East Asia,56.25,50
Tanjung Pinang,Riau Islands,Indonesia,South-East Asia,0,25
Cilegon,Banten,Indonesia,South-East Asia,50,50
Tangerang,Banten,Indonesia,South-East Asia,45.45454545,52.27272727
Bandung,West Java,Indonesia,South-East Asia,40.38461538,61.70212766
Bogor,West Java,Indonesia,South-East Asia,67.30769231,52.08333333
Cimahi,West Java,Indonesia,South-East Asia,58.33333333,33.33333333
Depok,West Java,Indonesia,South-East Asia,8.333333333,91.66666667
Magelang,Central Java,Indonesia,South-East Asia,100,0
Salatiga,Central Java,Indonesia,South-East Asia,83.33333333,37.5
Semarang,Central Java,Indonesia,South-East Asia,55.55555556,47.5
Butwal,,Nepal,South-East Asia,75,53.125
Hetauda,Bagmati,Nepal,South-East Asia,53.57142857,83.33333333
Kediri,East Java,Indonesia,South-East Asia,75,0
Madiun,East Java,Indonesia,South-East Asia,100,6.25
Malang,East Java,Indonesia,South-East Asia,77.17391304,34.7826087
Mojokerto,East Java,Indonesia,South-East Asia,100,0
Surabaya,East Java,Indonesia,South-East Asia,49.43181818,57.77777778
Denpasar,Bali,Indonesia,South-East Asia,33.69565217,60.22727273
Rajkot,Gujarat,India,South-East Asia,43.60465116,58.10810811
Vadodara,Gujarat,India,South-East Asia,43.45794393,65.90909091
Gandhinagar,Gujarat,India,South-East Asia,87.90322581,50
Banjarmasin,South Kalimantan,Indonesia,South-East Asia,100,0
Palangkaraya,Central Kalimantan,Indonesia,South-East Asia,100,0
Balikpapan,East Kalimantan,Indonesia,South-East Asia,72.22222222,38.88888889
Samarinda,East Kalimantan,Indonesia,South-East Asia,87.5,0
Makassar,South Sulawesi,Indonesia,South-East Asia,50,45
Kendari,Southeast Sulawesi,Indonesia,South-East Asia,100,0
Manado,North Sulawesi,Indonesia,South-East Asia,50,58.33333333
Jayapura,Papua,Indonesia,South-East Asia,100,12.5
Kozhikode,Kerala,India,South-East Asia,57.25806452,70.23809524
Jalgaon,Maharashtra,India,South-East Asia,33.75,54.6875
Sikar,Rajasthan,India,South-East Asia,58.33333333,87.5
Jalandhar,Punjab,India,South-East Asia,23.75,67.1875
Hubli,Karnataka,India,South-East Asia,26.78571429,69.44444444
Colombo,Western Province,Sri Lanka,South-East Asia,45.13274336,62.73148148
Munger,Bihar,India,South-East Asia,100,62.5
Gulbarga,,India,South-East Asia,33.92857143,76.92307692
Yangon,Yangon Region,Myanmar,South-East Asia,17.59259259,78.5
Thoothukudi,Tamil Nadu,India,South-East Asia,50,50
Sri Jayawardenepura Kotte,Western Province,Sri Lanka,South-East Asia,75,75
Agra,Uttar Pradesh,India,South-East Asia,23.61111111,69.82758621
Chandigarh,,India,South-East Asia,54.41176471,58.11688312
Hassan,Karnataka,India,South-East Asia,68.18181818,60.71428571
Lucknow,Uttar Pradesh,India,South-East Asia,25.66666667,72.82608696
Amritsar,Punjab,India,South-East Asia,21.56862745,76.70454545
Chiang Mai,Chiang Mai,Thailand,South-East Asia,19.27710843,59.45945946
Kakinada,Andhra Pradesh,India,South-East Asia,62.5,37.5
Latur,Maharashtra,India,South-East Asia,83.33333333,58.33333333
Nellore,Andhra Pradesh,India,South-East Asia,31.48148148,66.66666667
Navi Mumbai,Maharashtra,India,South-East Asia,40.2173913,55.27522936
Jaipur,Rajasthan,India,South-East Asia,43.6746988,63.55263158
Kanpur,Uttar Pradesh,India,South-East Asia,16.40625,76.66666667
Indore,Madhya Pradesh,India,South-East Asia,45,70.56451613
Varanasi,Uttar Pradesh,India,South-East Asia,19.33962264,70.91836735
Patna,Bihar,India,South-East Asia,14.49275362,68.25396825
Bhopal,Madhya Pradesh,India,South-East Asia,48.92857143,67.30769231
Shimla,,India,South-East Asia,63.95348837,62.5
Mangalore,Karnataka,India,South-East Asia,65.09433962,47.53289474
Ubon Ratchathani,Ubon Ratchathani,Thailand,South-East Asia,50,50
Chon Buri,Chon Buri,Thailand,South-East Asia,60.71428571,50
Gwalior,Madhya Pradesh,India,South-East Asia,25,72.97297297
Allahabad,Uttar Pradesh,India,South-East Asia,13.7195122,75
Thrissur,Kerala,India,South-East Asia,47.82608696,75
Thiruvananthapuram,,India,South-East Asia,52.71084337,53.28947368
Srinagar,Jammu and Kashmir,India,South-East Asia,77.5862069,51.92307692
Agartala,Tripura,India,South-East Asia,63.63636364,58.33333333
Pattaya,Chon Buri,Thailand,South-East Asia,19.40789474,78.66666667
Bhubaneswar,Odisha,India,South-East Asia,55.76923077,50.71428571
Ranchi,Jharkhand,India,South-East Asia,52.77777778,65.97222222
Mandalay,Mandalay Region,Myanmar,South-East Asia,19.64285714,53.84615385
Gangtok,Sikkim,India,South-East Asia,90.625,46.875
Aizawl,Mizoram,India,South-East Asia,100,75
Dehradun,Uttarakhand,India,South-East Asia,41.12903226,66.66666667
Guwahati,Assam,India,South-East Asia,33.75,78.77358491
Visakhapatnam,Andhra Pradesh,India,South-East Asia,40.40697674,69.62025316
Vijayawada,Andhra Pradesh,India,South-East Asia,30.11363636,58.75
Jodhpur,Rajasthan,India,South-East Asia,27.77777778,65.625
Ajmer,Rajasthan,India,South-East Asia,50,45.83333333
Jamshedpur,Jharkhand,India,South-East Asia,46.32352941,55.38461538
Ludhiana,Punjab,India,South-East Asia,17.85714286,68.18181818
Nashik,Maharashtra,India,South-East Asia,69.44444444,50
Meerut,Uttar Pradesh,India,South-East Asia,27.65957447,75.65789474
Mathura,,India,South-East Asia,53.125,66
Udaipur,Rajasthan,India,South-East Asia,57.14285714,72.58064516
Faridabad,Haryana,India,South-East Asia,13.06818182,80.42168675
Aurangabad,Maharashtra,India,South-East Asia,30.64516129,62
Bikaner,Rajasthan,India,South-East Asia,61.9047619,54.16666667
Jabalpur,Madhya Pradesh,India,South-East Asia,42.85714286,68.10344828
Aligarh,Uttar Pradesh,India,South-East Asia,50,0
Asansol,West Bengal,India,South-East Asia,25.96153846,68.47826087
Kandy,Central Province,Sri Lanka,South-East Asia,28.125,43.42105263
Howrah,West Bengal,India,South-East Asia,50,75
Ghaziabad,Uttar Pradesh,India,South-East Asia,12.90322581,80
Thane,Maharashtra,India,South-East Asia,41.66666667,70.94594595
Shillong,Meghalaya,India,South-East Asia,73.33333333,73.33333333
Imphal,Manipur,India,South-East Asia,47.91666667,65.38461538
Patiala,,India,South-East Asia,33.33333333,69.11764706
Kolhapur,Maharashtra,India,South-East Asia,52.88461538,69.04761905
Ubud,Bali,Indonesia,South-East Asia,50,25
Akola,Maharashtra,India,South-East Asia,31.52173913,62.5
Bareilly,Uttar Pradesh,India,South-East Asia,45.83333333,48.52941176
Tirunelveli,,India,South-East Asia,55.55555556,75
Panaji,Goa,India,South-East Asia,25,50
Jaffna,Northern Province,Sri Lanka,South-East Asia,53.57142857,53.57142857
Solapur,Maharashtra,India,South-East Asia,20.83333333,73.07692308
Bhilai,Chhattisgarh,India,South-East Asia,34.82142857,55.68181818
Bhavnagar,Gujarat,India,South-East Asia,61.36363636,61.9047619
Jhansi,Uttar Pradesh,India,South-East Asia,47.82608696,69.73684211
Khulna,Khulna Division,Bangladesh,South-East Asia,45.83333333,39.28571429
Dhanbad,Jharkhand,India,South-East Asia,20.19230769,64.13043478
Bharatpur,Bagmati,Nepal,South-East Asia,87.5,12.5
Gaya,Bihar,India,South-East Asia,0,50
Jammu,Jammu and Kashmir,India,South-East Asia,44.76744186,62.82051282
Amravati,Maharashtra,India,South-East Asia,36.25,59.61538462
Belgaum,Karnataka,India,South-East Asia,46.71052632,82.43243243
Haridwar,Uttarakhand,India,South-East Asia,71.875,53.125
Karaikal,Puducherry,India,South-East Asia,50,50
Noida,Uttar Pradesh,India,South-East Asia,11.48255814,82.63473054
Coonoor,Tamil Nadu,India,South-East Asia,87.5,45
Valsad,Gujarat,India,South-East Asia,75,75
Galle,Southern Province,Sri Lanka,South-East Asia,75,37.5
Kollam,Kerala,India,South-East Asia,75,44.11764706
Rajshahi,Rajshahi Division,Bangladesh,South-East Asia,47.22222222,30
Kota,,India,South-East Asia,30.20833333,48.4375
Muradabad,Uttar Pradesh,India,South-East Asia,37.5,43.75
Raipur,Chhattisgarh,India,South-East Asia,15.09433962,68.61702128
Janakpurdham,,Nepal,South-East Asia,50,62.5
Badulla,Uva Province,Sri Lanka,South-East Asia,50,50
Sangli,Maharashtra,India,South-East Asia,47.22222222,62.5
Ulhasnagar,Maharashtra,India,South-East Asia,10.86956522,73.91304348
Sylhet,Sylhet Division,Bangladesh,South-East Asia,50,53.33333333
Sri Ganganagar,Rajasthan,India,South-East Asia,50,44.44444444
Adoni,,India,South-East Asia,0,100
